-5.707351114883581211e-02,-1.750695747031771055e-01,-2.538069769784723761e-01,-1.468330585954759071e-01,-3.421586348940015565e-01
-5.283528819109999108e-02,-1.125712579384408329e-01,-2.482235140380988636e-01,-1.416841714099727201e-01,-2.394902465887520371e-01
-5.649687419676723693e-02,-6.324346431431722426e-02,-2.263297701666072970e-01,-1.406755569721337140e-01,-1.922872025801980467e-01
-6.122039796299220960e-02,-5.589491401901718753e-02,-1.799883642727251043e-01,-1.362991832026271832e-01,-2.441337264383350580e-01
-5.950450811704798698e-02,-8.372158436132562387e-02,-1.563689950998019829e-01,-1.298791320641101699e-01,-3.467611924091920650e-01
-5.133277074398458206e-02,-1.435676897107456274e-01,-2.090862653920997072e-01,-1.372885657423669470e-01,-4.063422810104180272e-01
-4.469955642822424219e-02,-2.248034192689232769e-01,-2.919812817984893671e-01,-1.586747207385754144e-01,-4.047389436894081594e-01
-5.068331675840751643e-02,-2.726303242737873056e-01,-3.082222712972054190e-01,-1.701805782111811827e-01,-3.862258466571916737e-01
-6.541553945703680595e-02,-2.354530048511258022e-01,-2.498336681039730611e-01,-1.576374299367946097e-01,-3.708708558738647021e-01
-6.977568692978571019e-02,-1.360038653962565569e-01,-1.951018632389840135e-01,-1.368299194421008225e-01,-3.605009617361376040e-01
-5.809287600874506186e-02,-4.796897950629788743e-02,-1.887761693271219066e-01,-1.278810989919543228e-01,-3.667269856988786825e-01
-4.620571978431828319e-02,,-2.045328385877811517e-01,-1.296393026077758692e-01,-3.805258690118331066e-01
-4.527389916174345136e-02,-6.769969934812920809e-02,-2.117565300271541107e-01,-1.336402631857405710e-01,-3.745600748769097321e-01
-4.885233803809337777e-02,-1.326854378519929378e-01,-2.094396045339302070e-01,-1.387569732644202969e-01,-3.594131961093888772e-01
-4.817848349082359816e-02,-1.769239537556158426e-01,-2.020860637800610538e-01,-1.415760403167493908e-01,-3.748818682538384572e-01
-4.522713996726508007e-02,-1.900823765422572920e-01,,-1.368187495177688173e-01,-4.183092979832066516e-01
-4.589615859530396524e-02,-1.832554565029043125e-01,-2.028566095704088246e-01,-1.271776168339669444e-01,-4.407191395009280588e-01
-4.684144059298304963e-02,-1.561356933906027367e-01,-1.981138933269583902e-01,-1.143340570981763449e-01,-4.121033235222774649e-01
-3.933659722212121124e-02,-9.573413018352254500e-02,-1.496577323513647861e-01,-9.281847790833588907e-02,-3.493614641612020066e-01
-2.410598763961615057e-02,-1.479391783243528061e-02,-7.357863775602173362e-02,-6.692044021393674103e-02,-2.941657218890991743e-01
-1.183020984911119927e-02,3.969359408377155091e-02,-2.401371392851555861e-02,-5.511702932166800961e-02,-2.833298103391739264e-01
-1.132737365097864768e-02,3.944517512877476761e-02,-3.142324223573123021e-02,-6.553172825416886393e-02,-3.171511442611594234e-01
-2.083312677391006146e-02,3.124279388877660314e-03,-7.850221071207814927e-02,-8.348574521039502094e-02,-3.558888245559936325e-01
-2.935771308976455052e-02,-4.043553786955847440e-02,-1.210187093962225569e-01,-9.070804497317920545e-02,-3.660786775136641302e-01
-2.912953333554375510e-02,-7.561975125819687948e-02,-1.250422518978415165e-01,-8.297439239642566411e-02,-3.511679393868993304e-01
-2.276302878543406266e-02,-8.667057397918770389e-02,-8.944272804471976868e-02,-6.779941988810322950e-02,-3.286066371200498382e-01
-1.529819121513301822e-02,-6.178169132152899756e-02,-3.556572846323977771e-02,-5.273007806574851741e-02,-3.059198349941681938e-01
-7.479091560601247059e-03,-8.757377737375811669e-03,1.750414414884839120e-02,-3.470103632433810953e-02,-2.825743332697923105e-01
1.704036218588106735e-03,5.176621250926977114e-02,6.350071246537411507e-02,-8.011060553904941414e-03,-2.569312788082154797e-01
1.135722043945939196e-02,1.031964705642832714e-01,1.012771027520554257e-01,1.746285030864645066e-02,-2.309501611593572923e-01
1.821388596941417651e-02,1.407219160706398575e-01,1.245163548349389054e-01,2.460010210406399916e-02,-2.086277624642754458e-01
1.923554247878968282e-02,1.681961539571613096e-01,1.239553767803311252e-01,1.334513614751216791e-02,-1.902309871857036372e-01
1.533437605465593455e-02,1.885410394802988221e-01,1.056508227977977221e-01,8.720039444469475072e-04,-1.771137340650747460e-01
1.118919445252153366e-02,1.938311197179325429e-01,9.326899459980944607e-02,-4.762842028014149256e-04,-1.773501621537333928e-01
8.446313188020736565e-03,1.616217725723565479e-01,8.842351014025387479e-02,1.205754002648537710e-03,-1.997179615744308634e-01
2.325564878818678436e-03,7.484133813017140868e-02,6.384622859875274670e-02,-9.525604008766671432e-03,-2.420592889235924083e-01
-8.159236779249554039e-03,-3.413567909609083184e-02,2.890304822793701364e-02,-2.595681734345574310e-02,-2.792281334408234783e-01
-1.182824706534617298e-02,-8.189148920394555276e-02,3.920118661065805088e-02,-2.223752155332528804e-02,-2.727253476304766777e-01
2.565282806864965792e-03,-6.463568577537395776e-03,1.162308517886466996e-01,1.266146909674959083e-02,-2.062262004746960864e-01
3.022206392554932508e-02,1.766453419905920641e-01,2.193680555818793010e-01,6.303530961915017328e-02,-1.035653738555665643e-01
5.397187150946141515e-02,3.828677452526921821e-01,2.973624039109360462e-01,1.017779125895594827e-01,-1.319044180106239937e-02
5.862643556228831071e-02,4.886380273706941169e-01,3.180049122033511422e-01,1.059666866340340935e-01,1.505442657123775944e-02
3.938205363010691823e-02,3.972659757877620157e-01,2.600874891866267746e-01,6.749196566202537995e-02,-4.436232918081279425e-02
6.157883746807859757e-03,1.449247211871263208e-01,1.341842903368261064e-01,3.228918976473149627e-03,-1.621811898608533919e-01
-2.014904508376728215e-02,-8.753728649564113118e-02,1.002843863335174147e-02,-4.857696815285129227e-02,-2.610750361502103822e-01
-2.524785618173710361e-02,-1.352740812146116245e-01,-3.257976436492161093e-02,-5.819302342122582156e-02,-2.796339201549518094e-01
-1.240724859037026229e-02,-5.702421289290493522e-03,2.111685782030295680e-02,-2.772331991175556315e-02,-2.199653439127674248e-01
6.074229138440535511e-03,1.552261384416907530e-01,1.202029957202137567e-01,1.847210391651189776e-02,-1.298445441342685469e-01
1.957083449888944240e-02,2.221008242692650292e-01,2.006262440977139849e-01,5.366369138803183531e-02,-6.202299484345966119e-02
2.333594283039364808e-02,1.927141169723932679e-01,2.271503065810268895e-01,6.202740055738244912e-02,-4.388695717484145803e-02
1.896652166181861388e-02,1.430867108968611467e-01,1.988830438916572296e-01,4.410571898822395615e-02,-6.710444527711761920e-02
9.739620287359305670e-03,1.179274891186029434e-01,1.329801949662468286e-01,1.357704120465503747e-02,-1.054660163668719314e-01
-1.735227763760080130e-03,1.039793560187492055e-01,6.453078684774531115e-02,-1.109007490353722605e-02,-1.366362312649425093e-01
-1.092826587202126373e-02,8.105810774513934336e-02,3.746594556310427204e-02,-1.975568355621759933e-02,-1.502680548954875572e-01
-1.472409246487638504e-02,4.560119898462511312e-02,4.903445351480143627e-02,-2.056359856083692095e-02,-1.528750243939235864e-01
-1.664016119645315636e-02,-4.638733762586457767e-04,3.732901430753865490e-02,-2.842857058898054859e-02,-1.596054214618140565e-01
-2.162089472100391790e-02,-4.750587456090729632e-02,-2.189209973133604548e-02,-4.225325106198869751e-02,-1.715921706713008366e-01
-2.782093796607234062e-02,-7.396935288730786817e-02,-5.887652937164687683e-02,,-1.742490766594859408e-01
-2.838788270267010583e-02,-6.354185066042396246e-02,-1.410721404827725012e-02,-3.398789415969119543e-02,-1.579022033086588117e-01
-2.070165883977708246e-02,-2.407549835881458641e-02,,-1.347987896985148454e-02,-1.275178699964119033e-01
-1.126019257150115589e-02,,9.650005948482222318e-02,-2.025220563095859322e-03,-9.997338198583308189e-02
-9.038831921246106085e-03,2.413994546004772854e-02,5.119147595188621586e-02,-9.298663774200504467e-03,-9.376153960421643174e-02
-1.572666212233446090e-02,-4.279592739269533208e-03,-2.800237333906924198e-02,-2.642182120449282356e-02,-1.092439950710714369e-01
-2.587104487915678139e-02,-5.371174492499380254e-02,-7.369447240482530914e-02,-3.699941039263510839e-02,-1.273525148250739814e-01
-3.362141121911697839e-02,-9.992690875580455268e-02,-6.191504357324871533e-02,-3.926083472539883962e-02,-1.357315743553473564e-01
-3.686091390904089327e-02,-1.277184407139516364e-01,-4.451477237941958709e-02,-4.358981528305065634e-02,-1.405490509222984685e-01
-3.706425150167926008e-02,-1.334153041743563195e-01,-6.667016336085872241e-02,-5.191592793964591723e-02,-1.472894443075268567e-01
-3.591507636272113502e-02,-1.183946326400245191e-01,-8.788636904389113269e-02,-5.261912222669540978e-02,-1.448694426041799987e-01
-3.282726642308485959e-02,-8.913213572421921360e-02,-5.175630035920266575e-02,-3.550211009471642559e-02,-1.183388046811745531e-01
-2.723793385145715715e-02,-6.242893235782207700e-02,1.173122606250813667e-02,-7.580096276377490914e-03,-7.417245284780389636e-02
-2.182295421827046278e-02,-5.827187472311900346e-02,3.062128512675051095e-02,1.001584228167153902e-02,-4.187109894783445918e-02
-2.053470830646544204e-02,-7.980742683147798444e-02,-4.064218943341537348e-03,2.873559818650398261e-03,-4.314500019433633454e-02
-2.375571688419837735e-02,-1.058554195885783311e-01,-4.618340196896079941e-02,-2.048546727199600584e-02,-6.679465463689297777e-02
-2.809899583268678919e-02,-1.113428916477768038e-01,-6.487701197125217423e-02,-3.386474957253478996e-02,-8.174039403379333713e-02
-3.020599314090032655e-02,-9.364001828435240815e-02,-5.814794309955374774e-02,-2.063479930135590085e-02,-6.989407893811358519e-02
-2.831027337624617002e-02,-7.223890597958328164e-02,-3.228954654724054685e-02,4.822595837481491975e-03,-4.064816887554284497e-02
-2.244001072281491538e-02,-6.239354837949777355e-02,-4.252856598530203869e-04,1.723784317650715880e-02,-1.451594584596588473e-02
-1.588271337248156612e-02,-5.855567064414777395e-02,1.664388484365798837e-02,1.663013624467423249e-02,1.218515443440031315e-03
-1.252226052165679449e-02,-4.705854401343481652e-02,9.976402276721743276e-03,2.113307308018986738e-02,1.380120031583347527e-02
-1.149973246003982430e-02,-2.573510314336256710e-02,3.323589105086177122e-04,3.320746855347436050e-02,2.710248135346952220e-02
-1.063808229094049054e-02,-8.293122200630290153e-03,2.109433865993839974e-02,3.929089969318593639e-02,3.543663529266088963e-02
-1.173247211484769459e-02,-9.217903920914457053e-03,7.610337705148553789e-02,3.489440376819263889e-02,3.535870256844965420e-02
-1.486410958620152864e-02,,1.172994924362602970e-01,3.083016252573695173e-02,3.448375516907920685e-02
-1.441624562317628082e-02,-3.000121918734375073e-02,8.825019394875845136e-02,3.832090892653663289e-02,4.624260532206150853e-02
-6.872465852127582382e-03,-1.905203116322930559e-02,1.209301556205096169e-02,5.569854961030845653e-02,7.335780226726282272e-02
3.381021279440189417e-03,5.566782639796478971e-03,-1.834790974170679920e-02,6.793373836136033794e-02,9.798789859951122228e-02
8.986007289684801169e-03,3.669733509626071227e-02,2.774577157994380372e-02,6.316249447052060817e-02,1.019983883989007273e-01
7.122887420897790201e-03,6.558928493054080877e-02,8.511404876819389509e-02,5.122069567648850075e-02,9.243895654111150550e-02
1.083616438398641310e-03,7.943300989367134413e-02,1.084546949808987276e-01,5.432554873608528428e-02,9.130985425853087312e-02
-3.487313118742744068e-03,6.996500013314081723e-02,1.190772980456414470e-01,7.707845976367498630e-02,1.075533507801133132e-01
-2.853884207903075940e-03,4.326882883588727829e-02,1.316768143041507633e-01,9.472432324877758103e-02,1.263584190811926078e-01
2.419717706733347240e-03,1.890723506543376398e-02,1.269199246246180135e-01,8.261596057989761821e-02,1.273876602132002211e-01
8.318167427826544599e-03,1.784375921007215482e-02,1.012089895647471233e-01,5.431242438261033728e-02,1.141625275104195536e-01
1.140306390865739213e-02,4.429996999427373433e-02,7.533323869642215287e-02,4.451919928126586712e-02,1.085911999357741659e-01
1.122257509478769184e-02,7.977621686725983041e-02,5.854887324568483487e-02,5.973001470980029981e-02,1.169743133584633527e-01
8.671988682716839925e-03,9.894558488452583067e-02,5.302354690553694183e-02,7.677164584149484550e-02,1.252818678468840541e-01
4.693065924809893333e-03,8.896544523547618433e-02,6.749780349392117684e-02,7.873342339250637145e-02,1.235983583178517503e-01
1.517516923845798477e-03,5.758382090558675226e-02,9.260613056747456218e-02,6.878335494098292147e-02,1.167293892966942553e-01
2.087500655975235448e-03,2.745217258716339120e-02,9.859417791513534757e-02,5.657314118923017360e-02,1.113220223566692563e-01
5.790858691290059340e-03,1.613992148208655275e-02,7.617680260578610363e-02,4.575610144264711382e-02,1.043807979596679675e-01
7.524996495477943338e-03,2.235754250397540416e-02,5.101636362340749437e-02,3.749168709549430961e-02,9.377021204851980485e-02
3.984472830864674124e-03,3.358554992251728405e-02,5.045195893776502349e-02,3.629693553572858195e-02,8.812705950253109377e-02
-1.928038251919264503e-03,3.784568628093684661e-02,7.215210565525727315e-02,4.344118313673144688e-02,9.220299708325473131e-02
-4.873000730730439427e-03,2.934943127196053617e-02,8.192947759516196193e-02,4.865248788560314064e-02,9.447907239198181928e-02
-2.595490967739240949e-03,1.163742902762125546e-02,3.815205248708688351e-02,3.791417908425003674e-02,8.207496541969484805e-02
1.529638874303812989e-03,-7.163031848137936010e-03,-5.540655262560501698e-02,1.223331372090758623e-02,5.961659305356912381e-02
5.648253870558905126e-04,-2.349172879058904900e-02,-1.203897532880048304e-01,-9.953944143485238608e-03,4.072834077995443613e-02
-7.484633554680740659e-03,-3.803529104579592146e-02,-7.965926428516136026e-02,-1.195915002016433547e-02,3.064952916922525708e-02
-1.515159191843390082e-02,-5.110669233152697472e-02,3.295892243137944072e-02,5.007623878337252865e-03,2.993002909604364908e-02
-1.488175184702204140e-02,-6.254950512753719438e-02,1.009802010614943013e-01,2.128457340178260132e-02,3.753117284820800537e-02
-9.498173676852478958e-03,-6.946263011204584226e-02,6.267697790041375228e-02,1.459510254161652809e-02,4.140879159248916225e-02
-7.966294531171277601e-03,-6.609732137859848644e-02,-3.855440320482613620e-02,-1.521523862229876879e-02,2.705450821975612791e-02
-1.327373510761273301e-02,-5.562473954553253525e-02,-1.269072025380655055e-01,-4.318116161926732754e-02,6.685470946594244989e-05
-1.930575939946998013e-02,-5.791889110256691342e-02,-1.617276040639817059e-01,-4.840899035351107355e-02,-1.697228792072261530e-02
-1.964486289605246044e-02,-9.028284272696320001e-02,-1.450721987998913609e-01,-3.569680222974622175e-02,-1.383955789013206067e-02
-1.595180257370882801e-02,-1.370986521268716951e-01,-1.065428922201708539e-01,-2.449080463521009776e-02,-5.562095540240515057e-03
-1.491768358885303160e-02,-1.580977723606453722e-01,-7.954939087518411722e-02,-2.754055467413728253e-02,-1.058092415007403676e-02
-1.853540884363396105e-02,-1.374920533217411089e-01,-7.269284699971936825e-02,-4.099654076295201205e-02,-2.737077690979326100e-02
-2.218681848236838533e-02,-1.059509040886808667e-01,-7.029397013633725821e-02,-5.046388923032921886e-02,-3.959233749115750878e-02
-2.230909748474935866e-02,-1.025184089678889826e-01,-6.685659755463620180e-02,-4.851679268498243491e-02,-3.705655860786425532e-02
-2.060049840818446026e-02,-1.281854529112237684e-01,-7.767025176287496724e-02,-4.301097254720956387e-02,-2.641112764892152021e-02
-1.997962519682459220e-02,-1.499803824535498320e-01,-1.058964141576960727e-01,-4.435231370667763739e-02,-2.196707601388785819e-02
-2.078424240985654592e-02,-1.477222794898759850e-01,-1.329472619608128847e-01,-5.227268516932115361e-02,-2.917060362330339482e-02
-2.140814118902108903e-02,,-1.491568452415040213e-01,-5.922633140213662273e-02,-4.038498466117217134e-02
-2.024747189207302608e-02,-1.340974270285527903e-01,-1.593019460335224902e-01,-5.994344305497932568e-02,-4.508411558964127430e-02
-1.761614265968820467e-02,-1.377833234640213900e-01,-1.606614948240784324e-01,-5.563658071076985068e-02,-4.176111464835045861e-02
,-1.361669496268440305e-01,-1.491060932921129123e-01,-5.090232691578482765e-02,-3.687608496742601771e-02
-1.674825795028702519e-02,-1.316877320215242286e-01,-1.329907403794393372e-01,-4.638143012734861209e-02,-3.261943709049441170e-02
-1.702980454733140497e-02,-1.321656454742156372e-01,-1.070584379084304066e-01,-3.985156992088560030e-02,-2.587884854953331412e-02
-1.481641586614816306e-02,-1.354530719091553426e-01,-5.087066401349676220e-02,-3.424507498636203406e-02,-1.913309032043486457e-02
-1.288416516531589763e-02,-1.335229151529188640e-01,5.125993062481056482e-03,-3.533851861817196433e-02,-1.960375558610043256e-02
-1.428996757594925074e-02,-1.236265646837351184e-01,-1.696638319761557823e-02,-4.429031719212631057e-02,-2.733243302887713652e-02
-1.676673348150434228e-02,-1.088807131119599314e-01,-1.279758335533780211e-01,-5.493739583784672253e-02,-3.282138632846520743e-02
-1.591244627720487734e-02,-9.465070090262658886e-02,-2.338552969795857917e-01,-5.610111934397829514e-02,-2.859390750860635669e-02
-1.117604968039242856e-02,-8.710310928689177223e-02,-2.397343500110249437e-01,-4.360254367365537509e-02,-1.721816981231536620e-02
-5.772412795992702510e-03,-8.898888972243038098e-02,-1.464582531388188280e-01,-2.701724171987165274e-02,-4.607170504894821106e-03
-2.973360289674346121e-03,-9.537377730711624202e-02,-3.149127474443673413e-02,-1.760557461488327161e-02,4.607139100192635117e-03
-3.662607009199187434e-03,-9.781195886633678449e-02,3.102414087909967366e-02,-1.755993446941647024e-02,4.689033412121817145e-03
-5.500083813226572249e-03,-9.227851503044641468e-02,7.902425074854425857e-03,-2.338703918427258860e-02,-3.583717875156051513e-03
-5.964794863462977159e-03,-8.192825258312523562e-02,-8.374960234915893031e-02,-3.107638826135330698e-02,-9.901291599897006634e-03
-6.807898755871041700e-03,-7.466428179314059388e-02,-1.666685687706887797e-01,-3.557217756044513124e-02,-1.059335116974547894e-02
-1.008056432439906509e-02,-7.506120500242817462e-02,-1.614829010654264263e-01,-3.286840153028404432e-02,-1.188651057669257681e-02
-1.155756529423362586e-02,-7.649252858737511096e-02,-8.562055416796802987e-02,-2.615253330081177344e-02,-1.285491184167335960e-02
-6.157201859470833212e-03,-6.804810006021559665e-02,-3.972846718502693469e-02,-2.165405684514938936e-02,-4.884893963732751983e-03
2.830684600877412908e-03,-5.040900457617034092e-02,-7.286889354371747785e-02,-1.923139351842767866e-02,1.165465073427240754e-02
6.602348375980617370e-03,-3.776771961664500410e-02,-1.171020476341682465e-01,-1.689301572874339630e-02,2.324592050730824727e-02
1.200594643580281872e-03,-4.244477870929257157e-02,-9.171626257745248145e-02,-1.741036966202617886e-02,1.645524523451149385e-02
-8.088301768092956423e-03,-6.147138166888940075e-02,-2.608463201232544618e-02,-2.166529800782069498e-02,-6.188280116849842298e-03
-1.210465249425650078e-02,-7.970373245820253083e-02,-2.560269292819373002e-02,-2.486277449840690670e-02,-2.476424658652481500e-02
-7.334264816369575300e-03,-8.542194487916383860e-02,-1.216728045882421311e-01,-2.475008290630053773e-02,-2.344032919571350029e-02
-1.791651668956077768e-04,-8.063052293814307325e-02,-2.090883437131315636e-01,-2.514131317320220452e-02,-1.122073283469029667e-02
4.394228579456013577e-04,-7.273878294871891081e-02,-1.744427941055245457e-01,-2.779314457569337024e-02,-6.858208951332078404e-03
-5.299499513666016022e-03,-5.974502981897707177e-02,-5.360814093054477175e-02,-2.784631665432473965e-02,-9.300253761794583657e-03
-8.530017691155770618e-03,-3.449984957711628442e-02,6.579343546884577204e-03,-2.178418762441119982e-02,-4.826851055066352578e-03
-5.201804836420819735e-03,-1.091014378267610684e-02,-5.646542585497568711e-02,-1.612111756297496257e-02,3.038129159497037629e-03
-2.779422875689164119e-03,-2.731672540530745430e-02,-1.431896744719448333e-01,-2.056719887009399866e-02,-5.326421104961692569e-03
-7.482388978414873833e-03,-9.279863654621048341e-02,-1.460065826991887861e-01,-3.275177631764552427e-02,-3.212707605904968622e-02
-1.229113653112019929e-02,-1.504055123137429950e-01,-9.457477989563688181e-02,-3.981008005007855705e-02,-4.991438883126676079e-02
-8.344254177369657757e-03,-1.364106203890662616e-01,-7.608451508021928100e-02,-3.396154837749182365e-02,-3.622013487179691349e-02
,-5.847588888810965196e-02,-9.855732417990643868e-02,-1.830718471336711256e-02,-4.438215623751354082e-03
3.703420093313276613e-03,1.629723259630281099e-02,-1.183721532090859230e-01,-3.506360656104783816e-03,1.550570414821115378e-02
8.243604301706476938e-04,3.403525427371396905e-02,-1.217939263440269010e-01,-2.538421454377158635e-03,1.154870153866987062e-02
-3.656535862943273516e-03,-4.353298154345756898e-03,-1.109673872091657687e-01,-1.789415685102625775e-02,-6.919647061939202155e-03
-6.818935814422403575e-03,-6.189103892769791393e-02,-7.739951019842240820e-02,-3.434074194563348920e-02,-2.565643730207633338e-02
-8.843504311419623024e-03,-1.058718970948996779e-01,-3.935209279687313516e-02,-3.661661217009778979e-02,-3.662166118885017141e-02
-9.753741666194942761e-03,-1.231614451451119030e-01,-5.073527626456409562e-02,-2.808796520036424549e-02,-3.753971468924181126e-02
-7.864827555284920058e-03,-1.087207767751300624e-01,-1.150691056193948042e-01,-1.983850941514309768e-02,-2.702500958212453869e-02
-1.620682838756413524e-03,-5.978108239784532540e-02,-1.416141777578773797e-01,-1.113399641105955809e-02,-3.236814701239392258e-03
7.966473760168598164e-03,1.301599968115907044e-02,-6.142600184389884060e-02,6.849017150089640148e-03,3.103858250591167572e-02
1.763679185773111766e-02,8.138051805423242302e-02,5.954138173723156485e-02,3.106221350021470123e-02,6.207505488203131361e-02
2.331886472890226658e-02,1.154322545699716790e-01,9.506074917721546447e-02,4.286222709976591355e-02,7.182885263837686385e-02
2.112465828427663797e-02,1.006811354284644772e-01,1.371491901340471213e-02,3.132691303730528176e-02,5.589315368387711563e-02
1.121498087821865171e-02,4.441773338064415599e-02,-9.087305881772073102e-02,8.201709277253430019e-03,2.936952999849903184e-02
1.244658710275736713e-03,-2.211147569963045970e-02,-1.086495790298292047e-01,-7.215836437460598773e-03,1.279780042028494380e-02
4.844267899525873250e-04,-5.357120542009529557e-02,-3.166504562245225918e-02,-6.019198981663180341e-03,1.551257808784973179e-02
9.006298960288462718e-03,-2.277655618478096472e-02,4.514272598968691041e-02,8.089220091288786690e-03,3.165042595333155545e-02
1.778894109608925370e-02,,5.883721302526151442e-02,2.578593633484313127e-02,4.898794164032542475e-02
2.152385815922253434e-02,1.117659574986086812e-01,6.111780826320849930e-02,4.258434127980651601e-02,6.400561890350653371e-02
2.507790307897030113e-02,1.337321072279752110e-01,1.051193031762082536e-01,6.217174091136032366e-02,8.726777260152489279e-02
3.440208030649148652e-02,1.354964571546839469e-01,1.411357961342553091e-01,8.440013126916279251e-02,1.257911007739924703e-01
4.655996661254113017e-02,1.598727652599964133e-01,1.157848343978355038e-01,9.689687228345687797e-02,1.639362371798243068e-01
5.251150704352330195e-02,2.204999329504739036e-01,7.932576577483939351e-02,9.046409415179176849e-02,1.757499571575079078e-01
4.857029031176020306e-02,2.816563234948862293e-01,1.098953847562939429e-01,7.517480544076274307e-02,1.567499507536390391e-01
3.983507198308941510e-02,2.894619281654540743e-01,1.931033312479782105e-01,6.622598292481826632e-02,1.266592723107288210e-01
3.036314922420426179e-02,,2.260379779649558385e-01,6.016054722521157333e-02,9.754742551663000971e-02
1.914141627683568075e-02,7.565249203343091255e-02,1.301817294332795194e-01,4.248904755569148789e-02,6.450826368451950676e-02
9.754703185015702396e-03,-4.393384040986703792e-02,-4.114713194659799095e-02,1.767224423753266729e-02,3.563916947803922458e-02
1.278027510586638923e-02,-4.694271069704409466e-02,-1.213762974667427497e-01,1.451242484796471006e-02,4.222105387861769393e-02
3.333444767110376600e-02,9.916818789014025803e-02,1.385964053841290400e-02,5.665117164123998489e-02,1.057517117212283531e-01
6.330182813272686171e-02,3.285107137293437618e-01,2.998830380112312288e-01,1.320498911053253621e-01,2.079012229627633379e-01
8.642087923242930403e-02,5.165414435503847823e-01,5.092512906332440359e-01,1.920502706198420617e-01,2.932532908551641615e-01
8.758819266884633470e-02,5.470041306771300516e-01,4.657473410699201066e-01,1.874590677083779466e-01,3.006111489869919273e-01
6.244934065567601250e-02,3.858742708297917545e-01,2.246508553957897170e-01,1.146449477687477431e-01,2.103723450619124913e-01
2.403299762608026094e-02,1.289879484594134706e-01,-1.145627536354928803e-02,2.282681683647114212e-02,7.302251138350085435e-02
-3.317752013669618156e-03,-5.493119338700280796e-02,-1.099117089563314831e-01,-3.112092233121633092e-02,-2.433838812840332863e-02
-3.414009336866969183e-03,-6.510347933393147157e-02,-7.213169117327944413e-02,-2.762460552665662455e-02,-3.017923180722442353e-02
1.804555934411605778e-02,6.147405500411207840e-02,4.292530998508713863e-02,1.705341987606123419e-02,3.828953764052828168e-02
4.106684786587590924e-02,2.104832641838001173e-01,1.663078087785898052e-01,7.158539136294081451e-02,1.213262543439167784e-01
5.079490922691113491e-02,2.903344338232661803e-01,2.343896188294830041e-01,1.048141957800359930e-01,1.667444307665908454e-01
4.727830400488199775e-02,2.847842298524195237e-01,2.268895448096135414e-01,1.046915603597302763e-01,1.644980991831564432e-01
3.857755950884639295e-02,2.322597856836965124e-01,1.766444022213155829e-01,8.278022303838235285e-02,1.355762960030698627e-01
3.047352261598988005e-02,1.738083197577403594e-01,1.229894178826746454e-01,5.475631113050121596e-02,9.898215352023026492e-02
2.395021641622521735e-02,1.295470525998251854e-01,7.699125657350602836e-02,2.837566815705425474e-02,6.314997874967614999e-02
1.793571612989282651e-02,1.015953603174246933e-01,3.476197879879160818e-02,7.196949514594235507e-03,3.377991686055979714e-02
1.149107907094992775e-02,7.783271103280997583e-02,4.997038252364595671e-04,-7.716193424570517295e-03,1.224312104325910727e-02
4.176911563481036302e-03,4.380472652378629428e-02,-1.804009319410666834e-02,-1.717543056750924294e-02,-6.561432368193371480e-03
-3.162435095510559430e-03,1.783981682973348470e-03,-2.617999489445519898e-02,-2.097987590838810978e-02,-2.448723173683087576e-02
-7.297866527446411275e-03,-2.697523572198627650e-02,-3.042387766230512589e-02,-1.804528212013198352e-02,-3.229409591239356531e-02
